,service_request_id,requested_datetime,service_name,agency_responsible,council_district,status_description,lat,long
10150,5098605,2018-07-26 07:09:00,JUNK VIOLATION,SWMS,5.0,CLOSED,38.2648442006,-85.8186823471
10151,5098608,2018-07-26 07:09:00,DAMAGE GARB CART,SWMS,8.0,OPEN,38.2288739472,-85.7015169876
10152,5098606,2018-07-26 07:10:00,RECYCLING MISSED,SWMS,8.0,CLOSED,38.230136409400004,-85.71740482189999
10153,5098609,2018-07-26 07:10:00,JUNK VIOLATION,SWMS,5.0,CLOSED,38.264764204,-85.8187084862
10154,5098610,2018-07-26 07:12:00,JUNK VIOLATION,SWMS,5.0,CLOSED,38.2645163982,-85.8187553837
10155,5098611,2018-07-26 07:12:00,MOSQUITOS,HEALTH DEPARTMENT,2.0,CLOSED,38.1696068681,-85.6689760348
10156,5098612,2018-07-26 07:13:00,JUNK VIOLATION,SWMS,5.0,CLOSED,38.2647182829,-85.8198779242
10157,5098614,2018-07-26 07:17:00,RECYCLING MISSED,SWMS,6.0,CLOSED,38.2355321863,-85.7626645741
10158,5098615,2018-07-26 07:20:00,GARBAGE MISSED,SWMS,6.0,OPEN,38.2153845231,-85.77176574020001
10159,5098616,2018-07-26 07:23:00,SIGNAGE REPAIR,PUBLIC WORKS,8.0,OPEN,38.2289280467,-85.701804433
10160,5098617,2018-07-26 07:24:00,STREET REPAIR,PUBLIC WORKS,25.0,CLOSED,38.1303948804,-85.79257162569999
10161,5098619,2018-07-26 07:31:00,ABANDON VEHICLE,METRO POLICE DEPARTMENT,15.0,CLOSED,38.1985725472,-85.7882058207
10162,5098618,2018-07-26 07:31:43,VAP STRUC WEEDS,IPL,15.0,CLOSED,38.1985725472,-85.7882058207
10163,5098620,2018-07-26 07:35:00,GARBAGE MISSED,SWMS,21.0,CLOSED,38.1855006375,-85.7717942922
10164,5098621,2018-07-26 07:36:00,GARBAGE VIOLATIO,SWMS,9.0,CLOSED,38.252144663,-85.7139871317
10165,5098623,2018-07-26 07:40:00,MISCELLANEOUS,SWMS,21.0,OPEN,38.1936530215,-85.7394215409
10166,5098624,2018-07-26 07:48:00,ILLEGAL DUMPING,SWMS,15.0,CLOSED,38.1964791288,-85.77507275149999
10167,5098625,2018-07-26 07:55:00,GARBAGE MISSED,SWMS,21.0,OPEN,38.1634798867,-85.7699072225
10168,5092562,2018-07-26 07:56:00,TRAF SIG TIMING,PUBLIC WORKS,9.0,OPEN,38.277336513499996,-85.6992123158
10169,5098627,2018-07-26 08:00:00,MARKING REFRESH,PUBLIC WORKS,4.0,OPEN,38.2573439761,-85.76315026569999
10170,5098628,2018-07-26 08:02:00,REPORT LITTERER,SWMS,8.0,OPEN,38.2334939627,-85.6849530127
10171,5098629,2018-07-26 08:03:00,REPORT LITTERER,SWMS,17.0,OPEN,38.2991156043,-85.54260164729999
10172,5098630,2018-07-26 08:05:00,GARBAGE MISSED,SWMS,21.0,OPEN,38.1673121473,-85.7771882981
10173,5098631,2018-07-26 08:06:00,REPORT LITTERER,SWMS,11.0,OPEN,,
10174,5098632,2018-07-26 08:07:00,REPORT LITTERER,SWMS,5.0,OPEN,38.2746291956,-85.8054912315
10175,5098633,2018-07-26 08:10:00,HIGH GRASS WEEDS,IPL,3.0,CLOSED,38.1770017939,-85.8210141507
10176,5098634,2018-07-26 08:10:39,HIGH GRASS WEEDS,IPL,25.0,CLOSED,38.097474401199996,-85.8496066734
10177,5098635,2018-07-26 08:12:00,STREET POTHOLE,LPM,8.0,CLOSED,38.228929193,-85.71528797
10178,5098636,2018-07-26 08:12:26,VAP STRUC RATS,IPL,6.0,CLOSED,38.234072522800005,-85.7931985356
10179,5098637,2018-07-26 08:15:00,CURB REPAIR,PUBLIC WORKS,1.0,CLOSED,38.2400607913,-85.8092395469
10180,5098638,2018-07-26 08:16:00,RECYCLE BINS,SWMS,21.0,OPEN,38.165562065100005,-85.7747164883
10181,5098639,2018-07-26 08:17:00,NOISE CONCERNS,METRO POLICE DEPARTMENT,4.0,OPEN,38.2533099009,-85.7361056115
10182,5098640,2018-07-26 08:24:04,NDEVLOU PAD BRTD,METRO AGENCIES,4.0,CLOSED,38.2540338921,-85.7770650571
10183,5098641,2018-07-26 08:28:00,GARBAGE MISSED,SWMS,6.0,OPEN,38.2234434665,-85.764505208
10184,5098642,2018-07-26 08:29:30,HIGH GRASS WEEDS,IPL,18.0,CLOSED,38.222494268,-85.6189801635
10185,5098643,2018-07-26 08:30:20,TRASH PVT PROP,IPL,5.0,CLOSED,38.2620444015,-85.8109830036
10186,5098644,2018-07-26 08:32:20,ANIMAL NOISE,ANIMAL SERVICES,19.0,CLOSED,38.2634566907,-85.431997947
10187,5098645,2018-07-26 08:33:00,EXTERIOR VIOL,IPL,17.0,CLOSED,38.2879111107,-85.5773417737
10188,5098647,2018-07-26 08:34:00,VAP STRUC WEEDS,IPL,5.0,CLOSED,38.2622453427,-85.810949007
10189,5098649,2018-07-26 08:35:00,EXTERIOR VIOL,IPL,1.0,CLOSED,38.1828596291,-85.8549372555
10190,5098651,2018-07-26 08:35:00,MISCELLANEOUS,PUBLIC WORKS,4.0,CLOSED,38.251803215,-85.7806785521
10191,5098654,2018-07-26 08:38:00,SIGNAGE NEW,PUBLIC WORKS,13.0,CLOSED,38.0998201084,-85.7301049512
10192,5095642,2018-07-26 08:42:00,GARBAGE MISSED,SWMS,5.0,OPEN,38.26643654,-85.8064060562
10193,5098656,2018-07-26 08:43:00,HIGH GRASS WEEDS,IPL,7.0,CLOSED,38.2678891973,-85.6814342805
10194,5098657,2018-07-26 08:43:00,MISCELLANEOUS,METRO POLICE DEPARTMENT,4.0,OPEN,38.2494928455,-85.76283998310001
10195,5098658,2018-07-26 08:44:00,TRASH PVT PROP,IPL,5.0,CLOSED,38.2608946458,-85.8182905004
10196,5048531,2018-07-26 08:47:00,TRASH PVT PROP,IPL,5.0,CLOSED,38.2608946458,-85.8182905004
10197,5098660,2018-07-26 08:48:00,EXTERIOR VIOL,IPL,13.0,CLOSED,38.1420319577,-85.7687391876
10198,5098662,2018-07-26 08:50:00,GARBAGE MISSED,SWMS,21.0,OPEN,38.1677288754,-85.7776632036
10199,5098661,2018-07-26 08:50:03,NCODES & REGS,METRO AGENCIES,5.0,CLOSED,38.2608946458,-85.8182905004
10200,5098663,2018-07-26 08:52:00,WEATHER RELATED,PUBLIC WORKS,9.0,CLOSED,38.2512892336,-85.6848823393
10201,5098664,2018-07-26 08:52:00,EXTERIOR VIOL,IPL,6.0,CLOSED,38.215790319899995,-85.7766546695
10202,5098665,2018-07-26 08:53:00,STOLEN GARB CART,SWMS,26.0,OPEN,38.2029272908,-85.6343009725
10203,5098669,2018-07-26 09:01:00,RECYCLING MISSED,SWMS,10.0,CLOSED,38.2287991172,-85.7360637874
10204,5098672,2018-07-26 09:03:00,ALLEY POTHOLE,LPM,5.0,OPEN,38.2660778269,-85.7853651562
10205,5098673,2018-07-26 09:03:00,STREET HAZARD,SWMS,8.0,OPEN,38.2432456817,-85.7243104742
10206,5098676,2018-07-26 09:07:00,HIGH GRASS WEEDS,IPL,6.0,CLOSED,38.2112580511,-85.7825778126
10207,5098677,2018-07-26 09:08:44,LIGHTING REPAIR,PUBLIC WORKS,14.0,CLOSED,38.115011425,-85.89570892260001
10208,5098679,2018-07-26 09:10:00,DAMAGE GARB CART,SWMS,15.0,CLOSED,38.181796902399995,-85.8007003992
10209,5098680,2018-07-26 09:13:00,STOLEN GARB CART,SWMS,8.0,OPEN,38.2300150938,-85.7066961676
10210,5064156,2018-07-26 09:15:00,HIGH GRASS WEEDS,IPL,26.0,CLOSED,38.2448124899,-85.6356042031
10211,5098684,2018-07-26 09:21:00,TRASH PVT PROP,IPL,14.0,CLOSED,38.0563634275,-85.8749492549
10212,5098691,2018-07-26 09:27:00,WEATHER RELATED,PUBLIC WORKS,18.0,CLOSED,38.2483575137,-85.5959572256
10213,5098693,2018-07-26 09:30:00,GARBAGE VIOLATIO,SWMS,6.0,CLOSED,38.220335669099995,-85.77601911069999
10214,5098694,2018-07-26 09:30:00,DAMAGE GARB CART,SWMS,5.0,OPEN,38.250674306,-85.8220401331
10215,5098697,2018-07-26 09:34:00,EXTERIOR VIOL,IPL,5.0,CLOSED,38.2666309572,-85.8120047378
10216,5098695,2018-07-26 09:34:13,LIGHTING REPAIR,PUBLIC WORKS,21.0,CLOSED,38.1591397684,-85.7545049002
10217,5098696,2018-07-26 09:35:00,TRASH PVT PROP,IPL,15.0,CLOSED,38.197459146599996,-85.76963292949999
10218,5098698,2018-07-26 09:37:00,NEW RECYCLE CART,SWMS,26.0,CLOSED,38.2021567846,-85.6378988614
10219,5098699,2018-07-26 09:37:30,NCODES & REGS,METRO AGENCIES,5.0,CLOSED,38.2483842291,-85.8285240026
10220,5098701,2018-07-26 09:40:00,STRAY ANIMAL,ANIMAL SERVICES,15.0,CLOSED,38.1933589221,-85.7938931388
10221,5098702,2018-07-26 09:41:00,STOLEN GARB CART,SWMS,4.0,OPEN,38.245259087,-85.7290630738
10222,5098704,2018-07-26 09:42:00,STREET POTHOLE,LPM,6.0,CLOSED,38.2463236496,-85.7617170302
10223,5098706,2018-07-26 09:42:00,EXTERIOR VIOL,IPL,5.0,CLOSED,38.2508590547,-85.8092833146
10224,5098703,2018-07-26 09:42:19,VAP LOT WEEDS,IPL,4.0,CLOSED,38.2598319546,-85.7803880128
10225,5098705,2018-07-26 09:43:00,VAP LOT WEEDS,IPL,4.0,CLOSED,38.2598498052,-85.780492884
10226,5098707,2018-07-26 09:43:44,VAP LOT WEEDS,IPL,4.0,CLOSED,38.259929573,-85.7806931058
10227,5098708,2018-07-26 09:44:00,OVERGROWTH,KY DEPT OF TRANSPORTATION,6.0,OPEN,38.2143868914,-85.7528997226
10228,5098709,2018-07-26 09:44:00,VEHICLE PVT PROP,IPL,24.0,CLOSED,38.1306044525,-85.6807773524
10229,5098712,2018-07-26 09:48:00,STREET HAZARD,LPM,25.0,OPEN,38.1415427327,-85.81098762010001
10230,5098713,2018-07-26 09:48:00,EXTERIOR VIOL,IPL,5.0,CLOSED,38.2532790063,-85.80719679319999
10231,5098714,2018-07-26 09:49:00,EXTERIOR VIOL,IPL,5.0,CLOSED,38.255527540900005,-85.7948456341
10232,5098716,2018-07-26 09:51:00,GARBAGE VIOLATIO,SWMS,22.0,CLOSED,38.0880316776,-85.6000986813
10233,5098715,2018-07-26 09:51:20,TRASH PVT PROP,IPL,22.0,CLOSED,38.0880316776,-85.6000986813
10234,5098718,2018-07-26 09:54:12,VAP EXTERIOR,IPL,4.0,CLOSED,38.2373446318,-85.7303191172
10235,5098719,2018-07-26 09:55:00,RECYCLING MISSED,SWMS,15.0,CLOSED,38.1910705014,-85.7914503757
10236,5098720,2018-07-26 09:55:00,TRASH PVT PROP,IPL,10.0,CLOSED,38.202941183,-85.6793997793
10237,5098722,2018-07-26 09:57:00,NEW RECYCLE CART,SWMS,15.0,CLOSED,38.1910705014,-85.7914503757
10238,5098724,2018-07-26 09:59:00,SIDEWALK OBSTRUC,METROPOLITAN SEWER DISTRICT,6.0,CLOSED,38.2237385153,-85.7601735065
10239,5098725,2018-07-26 10:00:00,NEW GARBAGE CART,SWMS,10.0,CLOSED,38.2100518946,-85.7280993289
10240,5098726,2018-07-26 10:00:00,RECYCLING MISSED,SWMS,4.0,CLOSED,38.2403288322,-85.75745408649999
10241,5098728,2018-07-26 10:03:00,ANIMAL NOISE,ANIMAL SERVICES,10.0,CLOSED,38.197281071999996,-85.7281145361
10242,5098730,2018-07-26 10:03:53,RECYCLE PROGRAM,SWMS,18.0,OPEN,38.2619626775,-85.581820497
10243,5057066,2018-07-26 10:05:00,STREET REPAIR,KY DEPT OF TRANSPORTATION,11.0,OPEN,38.2162795665,-85.5923572085
10244,5098736,2018-07-26 10:05:00,MISCELLANEOUS,PARKING AUTHORITY OF RIVER CTY,6.0,OPEN,38.246451541599995,-85.76337257899999
10245,5098731,2018-07-26 10:05:29,EXTERIOR VIOL,IPL,5.0,CLOSED,38.2475329118,-85.8177129187
10246,5098732,2018-07-26 10:05:53,MISCELLANEOUS,PARKING AUTHORITY OF RIVER CTY,6.0,OPEN,38.246451541599995,-85.76337257899999
10247,5098733,2018-07-26 10:06:11,LIGHTING REPAIR,PUBLIC WORKS,9.0,CLOSED,38.2509142023,-85.6724348171
10248,5098735,2018-07-26 10:06:13,UTILITY CONCERNS,PUBLIC WORKS,4.0,CLOSED,38.2454798343,-85.7871733133
10249,5044055,2018-07-26 10:07:00,STOLEN GARB CART,SWMS,9.0,CLOSED,38.2608994585,-85.6959536289
10250,5064795,2018-07-26 10:08:00,DAMAGE GARB CART,SWMS,8.0,CLOSED,38.2254645425,-85.6865133921
10251,5098728,2018-07-26 10:08:00,ANIMAL NOISE,ANIMAL SERVICES,10.0,CLOSED,38.197281071999996,-85.7281145361
10252,5098738,2018-07-26 10:08:00,RECYCLING MISSED,SWMS,6.0,CLOSED,38.2326786311,-85.7560836514
10253,5098739,2018-07-26 10:08:53,LIGHTING REPAIR,PUBLIC WORKS,5.0,CLOSED,38.2571241945,-85.8235729844
10254,5098742,2018-07-26 10:10:00,RECYCLING MISSED,SWMS,8.0,CLOSED,38.238642945,-85.7136001005
10255,5098744,2018-07-26 10:12:00,GARBAGE MISSED,SWMS,5.0,OPEN,38.2652488773,-85.78428518279999
10256,5098745,2018-07-26 10:13:00,GARBAGE MISSED,SWMS,5.0,OPEN,38.2512962113,-85.8092474246
10257,5091138,2018-07-26 10:14:00,VAP LOT WEEDS,IPL,6.0,CLOSED,38.2344349596,-85.7915418613
10258,5098747,2018-07-26 10:18:00,STREET POTHOLE,LPM,23.0,CLOSED,38.1260960776,-85.5996056158
10259,5098749,2018-07-26 10:18:00,NCAP NBHE PL MIN,SOCIAL SERVICES,6.0,CLOSED,38.2343446152,-85.75510146970001
10260,5098750,2018-07-26 10:18:00,NCAP NBHE PL MIN,SOCIAL SERVICES,6.0,CLOSED,38.2343446152,-85.75510146970001
10261,5098751,2018-07-26 10:18:00,STREET REPAIR,LPM,23.0,OPEN,38.1260960776,-85.5996056158
10262,5098748,2018-07-26 10:18:49,NCAP NBHE PL MIN,SOCIAL SERVICES,6.0,CLOSED,38.2343446152,-85.75510146970001
10263,5098753,2018-07-26 10:19:00,TRAFFIC CONCERN,METRO POLICE DEPARTMENT,22.0,OPEN,38.138880935500005,-85.5685611809
10264,5098755,2018-07-26 10:21:19,HIGH GRASS WEEDS,IPL,2.0,CLOSED,38.1884319022,-85.665682905
10265,5098756,2018-07-26 10:21:58,EXTERIOR VIOL,IPL,17.0,CLOSED,38.2924712804,-85.5721355275
10266,5098759,2018-07-26 10:22:00,ILLEGAL DUMPING,SWMS,5.0,CLOSED,38.2545675005,-85.7941321103
10267,5098758,2018-07-26 10:22:42,INTERIOR VIOL,IPL,12.0,CLOSED,38.1609685334,-85.8358025264
10268,5098760,2018-07-26 10:22:52,HIGH GRASS WEEDS,IPL,3.0,CLOSED,38.2266353848,-85.7871532086
10269,5092886,2018-07-26 10:24:00,EXTERIOR VIOL,IPL,2.0,CLOSED,38.1887977917,-85.6651785166
10270,5098762,2018-07-26 10:24:40,STRAY ANIMAL,ANIMAL SERVICES,7.0,CLOSED,38.2736020159,-85.57137038479999
10271,5098763,2018-07-26 10:25:00,TRAF SIGNAL REPR,PUBLIC WORKS,4.0,CLOSED,38.2513570723,-85.7342424424
10272,5070367,2018-07-26 10:26:00,HIGH GRASS WEEDS,IPL,2.0,CLOSED,38.189082288,-85.6611893564
10273,5098764,2018-07-26 10:27:00,WEATHER RELATED,PUBLIC WORKS,21.0,OPEN,38.1586179479,-85.7718647608
10274,5098765,2018-07-26 10:27:13,VAP LOT WEEDS,IPL,5.0,CLOSED,38.2655151642,-85.79138657899999
10275,5098767,2018-07-26 10:27:42,HIGH GRASS WEEDS,IPL,9.0,CLOSED,38.247432054099995,-85.6615534557
10276,5098769,2018-07-26 10:28:15,NYARDWASTE QUEST,SWMS,2.0,CLOSED,38.189082288,-85.6611893564
10277,5098771,2018-07-26 10:29:00,STREET POTHOLE,LPM,6.0,CLOSED,38.220403930399996,-85.7597856608
10278,5098772,2018-07-26 10:29:00,RECYCLING MISSED,SWMS,5.0,CLOSED,38.273647963,-85.8132391828
10279,5098773,2018-07-26 10:29:00,YARD WASTE VIOL,SWMS,7.0,CLOSED,38.254647426,-85.6269802993
10280,5098774,2018-07-26 10:31:00,GARBAGE MISSED,SWMS,21.0,CLOSED,38.1851987079,-85.7722020417
10281,5098775,2018-07-26 10:32:41,HIGH GRASS WEEDS,IPL,15.0,CLOSED,38.1907120717,-85.7876010117
10282,5098776,2018-07-26 10:33:32,NJUNK QUESTION,SWMS,5.0,CLOSED,38.2747080045,-85.7927906597
10283,5098779,2018-07-26 10:34:00,TRAFFIC CONCERN,METRO POLICE DEPARTMENT,9.0,OPEN,38.253981792800005,-85.6965890832
10284,5098780,2018-07-26 10:35:00,EASEMENT OTHER,LPM,2.0,OPEN,38.1788419173,-85.6609001157
10285,5098781,2018-07-26 10:36:27,LIGHTING REPAIR,PUBLIC WORKS,21.0,CLOSED,38.1591397684,-85.7545049002
10286,5098784,2018-07-26 10:38:00,GARBAGE VIOLATIO,SWMS,21.0,OPEN,38.1834876531,-85.7590972221
10287,5073745,2018-07-26 10:39:00,BASKETBALL GOAL,LPM,21.0,OPEN,38.1834876531,-85.7590972221
10288,5098792,2018-07-26 10:46:59,VAP LOT WEEDS,IPL,4.0,CLOSED,38.2529505344,-85.7909631726
10289,5098793,2018-07-26 10:47:00,STREET HAZARD,LPM,6.0,CLOSED,38.23078644,-85.7562916272
10290,5098794,2018-07-26 10:47:00,MISCELLANEOUS,EMERGENCY MANAGEMENT AGENCY,6.0,CLOSED,38.23078644,-85.7562916272
10291,5098795,2018-07-26 10:47:00,HIGH GRASS WEEDS,IPL,14.0,CLOSED,38.0572364024,-85.8984325172
10292,5098797,2018-07-26 10:47:00,STREET CLEANING,SWMS,6.0,CLOSED,38.23078644,-85.7562916272
10293,5098796,2018-07-26 10:48:00,STREET REPAIR,LPM,8.0,OPEN,38.2455386017,-85.7015470556
10294,5098800,2018-07-26 10:48:00,STREET POTHOLE,LPM,4.0,CLOSED,38.2460529381,-85.746512518
10295,5098798,2018-07-26 10:48:20,RECYCLE BINS,SWMS,1.0,OPEN,38.2402893379,-85.8118665841
10296,5096136,2018-07-26 10:50:00,ILLEGAL DUMPING,SWMS,5.0,OPEN,38.2524103144,-85.8011450467
10297,5098803,2018-07-26 10:50:00,PARK MAINTAIN,METRO PARKS,8.0,CLOSED,38.2432344004,-85.69466870000001
10298,5098804,2018-07-26 10:51:00,PARK MAINTAIN,METRO PARKS,9.0,CLOSED,38.242931558,-85.6707776222
10299,5098806,2018-07-26 10:52:00,MISCELLANEOUS,SWMS,15.0,CLOSED,38.1811509986,-85.78828950810001
10300,5098807,2018-07-26 10:53:00,SIGNAGE REPAIR,PUBLIC WORKS,2.0,OPEN,38.19301039,-85.64965802520001
10301,5098808,2018-07-26 10:55:00,REPORT LITTERER,SWMS,7.0,OPEN,38.250016955300005,-85.6202394363
10302,5098811,2018-07-26 10:56:00,YARD WASTE MISS,SWMS,6.0,CLOSED,38.2362866089,-85.7837813883
10303,5051480,2018-07-26 10:57:00,EXTERIOR VIOL,IPL,13.0,OPEN,38.0849510395,-85.68014756560001
10304,5098813,2018-07-26 10:58:00,ILLEGAL DUMPING,SWMS,1.0,CLOSED,38.2473868902,-85.8035669843
10305,5098815,2018-07-26 10:58:00,STREET POTHOLE,LPM,6.0,CLOSED,38.2413478455,-85.7776018851
10306,5098814,2018-07-26 10:59:00,TRAF SIG TIMING,PUBLIC WORKS,24.0,OPEN,38.1243572756,-85.6792212588
10307,5098816,2018-07-26 10:59:00,HIGH GRASS WEEDS,IPL,3.0,CLOSED,38.227665088,-85.7925819636
10308,5098818,2018-07-26 11:00:45,VAP LOT TRASH,IPL,1.0,CLOSED,38.2485579121,-85.8034875545
10309,5098819,2018-07-26 11:00:56,NCODES & REGS,METRO AGENCIES,11.0,CLOSED,38.201278995,-85.5735008733
10310,5098779,2018-07-26 11:02:00,TRAFFIC CONCERN,METRO POLICE DEPARTMENT,9.0,OPEN,38.253981792800005,-85.6965890832
10311,5098822,2018-07-26 11:03:00,HIGH GRASS WEEDS,IPL,6.0,CLOSED,38.237947407,-85.7819570068
10312,5096676,2018-07-26 11:05:00,YARD WASTE MISS,SWMS,15.0,CLOSED,38.1910140372,-85.76281685560001
10313,5098825,2018-07-26 11:06:00,TRAFFIC CONCERN,METRO POLICE DEPARTMENT,25.0,CLOSED,38.141820014699995,-85.78367414600001
10314,5098827,2018-07-26 11:07:00,STREET HAZARD,LPM,25.0,OPEN,38.1052809874,-85.8293822509
10315,5098830,2018-07-26 11:07:00,ILLEGAL DUMPING,SWMS,25.0,CLOSED,38.1052809874,-85.8293822509
10316,5098832,2018-07-26 11:10:00,RECYCLING MISSED,SWMS,8.0,CLOSED,38.2317526524,-85.7181686431
10317,5098833,2018-07-26 11:11:00,OVERGROWTH,LPM,25.0,OPEN,38.1054857015,-85.8314832738
10318,5098834,2018-07-26 11:12:00,EXTERIOR VIOL,IPL,19.0,CLOSED,38.238915862,-85.5110679933
10319,5098838,2018-07-26 11:13:00,RECYCLE BINS,SWMS,8.0,OPEN,38.2243843981,-85.7032237022
10320,5098839,2018-07-26 11:14:00,INTERIOR VIOL,IPL,3.0,CLOSED,38.1701513404,-85.8235240028
10321,5098842,2018-07-26 11:16:00,VAP EXTERIOR,IPL,15.0,CLOSED,38.208441177,-85.7652576296
10322,5098845,2018-07-26 11:17:00,GARBAGE MISSED,SWMS,21.0,OPEN,38.206585473400004,-85.7382965411
10323,5098846,2018-07-26 11:17:00,STREET DRAINAGE,METROPOLITAN SEWER DISTRICT,15.0,CLOSED,38.2166049383,-85.7446911086
10324,5098848,2018-07-26 11:18:00,REPORT LITTERER,SWMS,13.0,OPEN,38.087497757,-85.66767987729999
10325,5098847,2018-07-26 11:18:29,EXTERIOR VIOL,IPL,6.0,CLOSED,38.2096971362,-85.7656144905
10326,5098850,2018-07-26 11:19:00,TRAF SIG TIMING,PUBLIC WORKS,26.0,OPEN,38.2414648873,-85.6353013782
10327,5098852,2018-07-26 11:20:00,TRAFFIC CONCERN,METRO POLICE DEPARTMENT,25.0,OPEN,38.1346076018,-85.8450535598
10328,5098853,2018-07-26 11:21:00,YARD WASTE MISS,SWMS,5.0,CLOSED,38.25741879,-85.815752903
10329,5095562,2018-07-26 11:22:00,EXTERIOR VIOL,IPL,8.0,CLOSED,38.2291557781,-85.6991690273
10330,5098854,2018-07-26 11:23:28,HIGH GRASS WEEDS,IPL,5.0,CLOSED,38.25162655,-85.7959676948
10331,5098855,2018-07-26 11:24:00,MISCELLANEOUS,SWMS,1.0,CLOSED,38.192215242399996,-85.8717328903
10332,5098857,2018-07-26 11:25:00,TRAF SIGNAL REPR,PUBLIC WORKS,4.0,CLOSED,38.2342036377,-85.73979422859999
10333,5098858,2018-07-26 11:25:00,STREET POTHOLE,LPM,20.0,CLOSED,38.0982216226,-85.56527696180001
10334,5098856,2018-07-26 11:25:14,TRASH PVT PROP,IPL,14.0,CLOSED,38.0675864945,-85.8858684863
10335,5098862,2018-07-26 11:28:00,JUNK VIOLATION,SWMS,5.0,OPEN,38.263435235799996,-85.7797568388
10336,5098864,2018-07-26 11:29:41,MISCELLANEOUS,SWMS,6.0,CLOSED,38.213278650700005,-85.7693998595
10337,5098867,2018-07-26 11:30:00,DAMAGE GARB CART,SWMS,26.0,OPEN,38.2126292191,-85.6456731456
10338,5096295,2018-07-26 11:31:00,YARD WASTE MISS,SWMS,9.0,CLOSED,38.254304433,-85.7075281784
10339,5098874,2018-07-26 11:35:00,STOLEN GARB CART,SWMS,5.0,OPEN,38.266384606399996,-85.7941778908
10340,5098876,2018-07-26 11:36:00,RECYCLE BINS,SWMS,6.0,OPEN,38.2145210759,-85.7768960383
10341,5098878,2018-07-26 11:37:42,VEHICLE PVT PROP,IPL,23.0,CLOSED,38.125191114,-85.6623280745
10342,5098879,2018-07-26 11:39:00,GARBAGE MISSED,SWMS,5.0,CLOSED,38.2612024204,-85.7835274209
10343,5098880,2018-07-26 11:39:00,MISCELLANEOUS,METRO POLICE DEPARTMENT,4.0,OPEN,38.2427857561,-85.7395606493
10344,5090014,2018-07-26 11:40:00,RECYCLE PROGRAM,SWMS,13.0,OPEN,38.1043996513,-85.75972679590001
10345,5098881,2018-07-26 11:40:00,GARBAGE MISSED,SWMS,8.0,OPEN,38.2199082119,-85.66428407939999
10346,5098883,2018-07-26 11:42:00,STREET HAZARD,LPM,4.0,OPEN,38.2427857561,-85.7395606493
10347,5098885,2018-07-26 11:42:00,RECYCLING MISSED,SWMS,5.0,CLOSED,38.2664879599,-85.8208253821
10348,5098886,2018-07-26 11:44:09,SIDEWALK OBSTRUC,LPM,16.0,CLOSED,38.297870314,-85.5985864985
10349,5098888,2018-07-26 11:45:00,WEATHER RELATED,PUBLIC WORKS,8.0,CLOSED,38.2194659695,-85.667913283
10350,5098889,2018-07-26 11:46:00,STOP SIGN REPAIR,PUBLIC WORKS,15.0,CLOSED,38.19646484,-85.7882003644
10351,5098892,2018-07-26 11:47:00,SIGNAGE REPAIR,PUBLIC WORKS,15.0,CLOSED,38.1957650788,-85.7882547217
10352,3951796,2018-07-26 11:48:00,EXTERIOR VIOL,IPL,4.0,CLOSED,38.2317533981,-85.7400064193
10353,5098894,2018-07-26 11:48:00,STOP SIGN REPAIR,PUBLIC WORKS,15.0,OPEN,38.1957650788,-85.7882547217
10354,5098893,2018-07-26 11:48:42,ILLEGAL PARKING,PARKING AUTHORITY OF RIVER CTY,4.0,CLOSED,38.2469128982,-85.7391268296
10355,5098896,2018-07-26 11:51:07,STRAY ANIMAL,ANIMAL SERVICES,15.0,CLOSED,38.1818191982,-85.7882271004
10356,5098898,2018-07-26 11:52:00,MARKING REFRESH,PUBLIC WORKS,4.0,OPEN,38.2529798088,-85.7385194086
10357,5098902,2018-07-26 11:54:00,INTERIOR VIOL,IPL,4.0,CLOSED,38.2401417714,-85.75470970939999
10358,5098908,2018-07-26 11:57:00,JUNK VIOLATION,SWMS,21.0,CLOSED,38.1760734856,-85.7630417466
10359,5098917,2018-07-26 12:00:08,RECYCLE BINS,SWMS,9.0,OPEN,38.2468722978,-85.6920839216
10360,5098921,2018-07-26 12:04:00,GARBAGE MISSED,SWMS,9.0,OPEN,38.2530459613,-85.6721596381
10361,5098922,2018-07-26 12:04:00,JUNK VIOLATION,SWMS,15.0,CLOSED,38.1947532569,-85.7652506684
10362,5098923,2018-07-26 12:05:24,EXTERIOR VIOL,IPL,14.0,CLOSED,38.119225813,-85.8756509712
10363,5098925,2018-07-26 12:06:00,EXTERIOR VIOL,IPL,2.0,CLOSED,38.168029076399996,-85.7005736574
10364,5098927,2018-07-26 12:07:00,ANIMAL NOISE,ANIMAL SERVICES,13.0,CLOSED,38.0891308069,-85.6546507476
10365,5098928,2018-07-26 12:07:00,JUNK VIOLATION,SWMS,15.0,CLOSED,38.1961949443,-85.7629351349
10366,5098929,2018-07-26 12:08:00,JUNK VIOLATION,SWMS,15.0,CLOSED,38.1974186917,-85.7853137343
10367,5098930,2018-07-26 12:08:36,HIGH GRASS WEEDS,IPL,26.0,CLOSED,38.2047115803,-85.6322849846
10368,5094144,2018-07-26 12:09:00,GARBAGE MISSED,SWMS,6.0,CLOSED,38.2358411489,-85.76383051479999
10369,5095002,2018-07-26 12:11:00,VAP STRUC WEEDS,IPL,4.0,CLOSED,38.2427857561,-85.7395606493
10370,5095002,2018-07-26 12:13:00,VAP STRUC WEEDS,IPL,4.0,CLOSED,38.2427857561,-85.7395606493
